A2358dgQ0000	status=ok	startTime=2022-03-05-08-39-42-436797	specDigest=a3e82a6b5c64c51d7541cf98a11b45b6a0fc2f13	summary=1 tasks (1 changed, 1 ok, 0 failed, 0 unknown, 0 skipped)	changelog=jobs/job2022-03-05-08-39-42-436797.yaml
A2358dgQ0001	previousId=	status=ok	target=::test_remote	operation=configure	digestKeys=playbook	digestValue=e8ad1f2422165bcc4224e48e2cda2f44f22c7896	summary=configure on instance test_remote (type tosca.nodes.Root, status ok) using configurator for add: Standard.configure (unfurl.configurators.ansible.AnsibleConfigurator), priority: required, reason: add
A2358hVW0000	status=ok	startTime=2022-03-05-08-43-31-521371	specDigest=d1ec92da0385872dc0428fffa202b77f52286e5c	startCommit=b18dd42fb270bb89fbaf76426a1fb788f590b4d3	summary=1 tasks (1 changed, 1 ok, 0 failed, 0 unknown, 0 skipped)	changelog=jobs/job2022-03-05-08-43-31-521371.yaml
A2358hVW0001	previousId=	status=ok	target=::test_remote	operation=configure	digestKeys=playbook	digestValue=ed573b2ba2de6a3158bf52eb48c813c92a8ded7a	summary=configure on instance test_remote (type tosca.nodes.Root, status ok) using configurator for add: Standard.configure (unfurl.configurators.ansible.AnsibleConfigurator), priority: required, reason: add
